gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,fouls,corners,yellowCards,redCards,result
2789,156,2016,2016-11-19 21:30:00,h,1,0.911921,12,6,11,7,2.0,0,W
2789,152,2016,2016-11-19 21:30:00,a,0,0.589399,6,2,13,0,5.0,2,L
2790,143,2016,2016-11-19 23:45:00,h,0,1.0815,16,5,21,8,4.0,0,L
2790,150,2016,2016-11-19 23:45:00,a,3,2.03273,12,7,14,6,2.0,0,W
2791,158,2016,2016-11-20 15:00:00,h,0,0.570571,10,4,20,2,5.0,0,L
2791,141,2016,2016-11-20 15:00:00,a,1,1.26246,10,3,14,5,2.0,0,W
2792,146,2016,2016-11-20 19:15:00,h,1,1.58094,15,7,7,11,1.0,0,D
2792,155,2016,2016-11-20 19:15:00,a,1,0.622946,9,5,18,2,5.0,0,D
2793,149,2016,2016-11-20 21:30:00,h,1,0.197028,4,1,17,3,2.0,0,L
2793,140,2016,2016-11-20 21:30:00,a,3,2.1535,20,9,9,5,1.0,0,W
2794,147,2016,2016-11-20 23:45:00,h,1,2.15189,12,5,13,6,0.0,0,W
2794,154,2016,2016-11-20 23:45:00,a,0,0.173272,6,2,17,5,2.0,0,L
2795,159,2016,2016-11-21 23:45:00,h,2,1.6402,15,5,13,3,2.0,0,W
2795,157,2016,2016-11-21 23:45:00,a,0,0.164701,5,2,17,2,3.0,0,L
2796,156,2016,2016-11-25 23:45:00,h,3,2.55337,16,9,11,5,0.0,0,W
2796,153,2016,2016-11-25 23:45:00,a,1,0.347362,7,2,7,1,1.0,1,L
2797,137,2016,2016-11-26 16:00:00,h,4,1.28044,10,4,15,2,3.0,0,W
2797,139,2016,2016-11-26 16:00:00,a,3,2.70531,24,8,13,5,1.0,0,L
2798,150,2016,2016-11-26 19:15:00,h,2,2.90122,19,7,19,5,1.0,0,W
2798,149,2016,2016-11-26 19:15:00,a,1,1.46445,9,3,18,6,3.0,0,L
2799,141,2016,2016-11-26 21:30:00,h,3,1.21595,8,4,19,3,1.0,0,W
2799,159,2016,2016-11-26 21:30:00,a,0,0.205225,8,3,16,4,2.0,0,L
2800,138,2016,2016-11-26 23:45:00,h,2,0.217327,6,1,19,3,0.0,0,W
2800,146,2016,2016-11-26 23:45:00,a,1,0.481054,11,5,14,6,1.0,0,L
2801,154,2016,2016-11-27 15:00:00,h,0,1.92523,24,10,11,12,2.0,0,L
2801,158,2016,2016-11-27 15:00:00,a,2,1.58373,10,7,19,1,3.0,0,W
2802,157,2016,2016-11-27 19:15:00,h,0,1.15264,11,1,9,7,2.0,0,L
2802,143,2016,2016-11-27 19:15:00,a,3,1.48301,7,5,6,4,2.0,0,W
2803,152,2016,2016-11-27 21:30:00,h,3,2.10383,16,6,4,5,0.0,0,W
2803,155,2016,2016-11-27 21:30:00,a,1,0.761557,7,1,15,0,3.0,0,L
2804,140,2016,2016-11-27 23:45:00,h,1,1.0404,18,6,16,8,2.0,0,D
2804,148,2016,2016-11-27 23:45:00,a,1,0.648004,10,2,11,6,4.0,0,D
2805,144,2016,2016-11-28 23:45:00,h,3,1.05931,10,4,19,5,3.0,0,W
2805,147,2016,2016-11-28 23:45:00,a,1,1.73341,10,3,21,3,4.0,1,L
2806,122,2016,2016-11-04 23:30:00,h,3,1.66602,12,6,14,4,2.0,0,W
2806,130,2016,2016-11-04 23:30:00,a,0,0.636014,11,2,16,1,2.0,1,L
2807,118,2016,2016-11-05 18:30:00,h,2,0.716262,14,6,13,5,2.0,0,L
2807,129,2016,2016-11-05 18:30:00,a,5,2.88584,10,6,15,3,0.0,0,W
2808,126,2016,2016-11-05 18:30:00,h,0,0.587399,15,5,15,3,2.0,1,L
2808,121,2016,2016-11-05 18:30:00,a,2,1.15792,13,5,14,6,1.0,0,W
2809,117,2016,2016-11-05 18:30:00,h,1,1.49595,21,5,7,8,0.0,0,D
2809,120,2016,2016-11-05 18:30:00,a,1,0.24666,5,3,25,1,2.0,0,D
2810,119,2016,2016-11-05 18:30:00,h,3,0.674028,12,4,10,6,0.0,0,W
2810,127,2016,2016-11-05 18:30:00,a,2,0.863248,6,3,10,5,1.0,0,L
2811,135,2016,2016-11-05 18:30:00,h,0,0.916201,13,2,10,6,3.0,1,L
2811,131,2016,2016-11-05 18:30:00,a,3,2.12583,14,5,19,9,2.0,0,W
2812,132,2016,2016-11-05 21:30:00,h,1,0.860348,9,1,20,4,3.0,0,W
2812,134,2016,2016-11-05 21:30:00,a,0,0.638081,6,1,10,5,3.0,0,L
2813,136,2016,2016-11-06 18:30:00,h,3,2.98005,15,5,13,3,0.0,0,W
2813,125,2016,2016-11-06 18:30:00,a,1,0.510631,11,3,12,6,3.0,0,L
2814,124,2016,2016-11-06 20:30:00,h,3,2.84842,24,6,13,3,2.0,0,W
2814,123,2016,2016-11-06 20:30:00,a,1,1.0143,8,5,14,6,3.0,0,L
2815,119,2016,2016-11-18 23:30:00,h,2,1.85187,12,6,13,6,1.0,0,L
2815,136,2016,2016-11-18 23:30:00,a,3,1.13026,11,4,15,9,3.0,0,W
2816,130,2016,2016-11-19 18:30:00,h,1,2.04672,20,8,7,7,1.0,0,L
2816,134,2016,2016-11-19 18:30:00,a,2,0.413052,11,4,22,3,5.0,0,W
2817,125,2016,2016-11-19 18:30:00,h,4,2.51061,11,6,21,3,4.0,0,W
2817,135,2016,2016-11-19 18:30:00,a,2,2.46211,24,11,21,5,3.0,0,L
2818,131,2016,2016-11-19 18:30:00,h,0,0.273387,8,0,17,3,2.0,0,L
2818,124,2016,2016-11-19 18:30:00,a,1,1.12414,19,4,16,5,2.0,0,W
2819,121,2016,2016-11-19 18:30:00,h,0,1.1004,9,3,14,4,3.0,0,D
2819,122,2016,2016-11-19 18:30:00,a,0,1.42162,10,4,16,3,1.0,0,D
2820,127,2016,2016-11-19 18:30:00,h,0,1.92547,18,4,19,8,1.0,0,L
2820,126,2016,2016-11-19 18:30:00,a,1,1.18409,15,7,15,11,4.0,0,W
2821,129,2016,2016-11-19 21:30:00,h,1,1.55352,11,4,14,3,3.0,0,W
2821,117,2016,2016-11-19 21:30:00,a,0,0.929514,18,3,14,9,2.0,0,L
2822,120,2016,2016-11-20 18:30:00,h,2,2.31892,17,5,12,8,1.0,0,D
2822,118,2016,2016-11-20 18:30:00,a,2,1.80116,14,4,25,6,2.0,0,D
2823,123,2016,2016-11-20 20:30:00,h,1,1.03212,14,4,23,3,1.0,0,L
2823,132,2016,2016-11-20 20:30:00,a,2,1.62014,18,9,18,6,2.0,0,W
2824,135,2016,2016-11-25 23:30:00,h,1,0.683397,9,3,10,4,2.0,0,L
2824,136,2016,2016-11-25 23:30:00,a,4,1.90539,16,7,16,5,3.0,0,W
2825,134,2016,2016-11-26 18:30:00,h,0,1.38658,18,5,13,3,2.0,0,D
2825,121,2016,2016-11-26 18:30:00,a,0,0.50809,13,2,15,5,3.0,0,D
2826,130,2016,2016-11-26 18:30:00,h,1,1.845,16,8,8,2,0.0,0,D
2826,120,2016,2016-11-26 18:30:00,a,1,0.827583,15,4,17,6,2.0,0,D
2827,118,2016,2016-11-26 18:30:00,h,2,2.17271,17,7,17,5,2.0,0,D
2827,123,2016,2016-11-26 18:30:00,a,2,1.21396,12,4,12,3,3.0,0,D
2828,126,2016,2016-11-26 18:30:00,h,1,3.68791,20,5,12,4,2.0,0,D
2828,131,2016,2016-11-26 18:30:00,a,1,0.504027,10,3,19,5,1.0,0,D
2829,132,2016,2016-11-26 18:30:00,h,2,0.686336,12,4,18,4,4.0,0,W
2829,129,2016,2016-11-26 18:30:00,a,1,1.66759,12,5,13,5,3.0,0,L
2830,117,2016,2016-11-26 21:30:00,h,2,1.68783,13,8,8,6,0.0,0,W
2830,119,2016,2016-11-26 21:30:00,a,1,1.26793,13,4,11,3,0.0,0,L
2831,124,2016,2016-11-27 18:30:00,h,3,2.7318,20,7,8,5,0.0,0,W
2831,127,2016,2016-11-27 18:30:00,a,1,1.26539,9,2,13,6,2.0,0,L
2832,122,2016,2016-11-27 20:30:00,h,2,1.63472,16,5,12,5,1.0,1,W
2832,125,2016,2016-11-27 20:30:00,a,1,1.52234,9,4,23,3,0.0,1,L
2833,166,2016,2016-11-04 23:45:00,h,3,1.74085,13,4,10,1,1.0,0,W
2833,164,2016,2016-11-04 23:45:00,a,1,1.46558,10,2,9,5,1.0,0,L
2834,171,2016,2016-11-05 20:00:00,h,6,4.50655,16,8,10,4,0.0,0,W
2834,182,2016,2016-11-05 20:00:00,a,0,0.327456,8,1,18,6,1.0,0,L
2835,168,2016,2016-11-05 23:00:00,h,1,1.28322,14,2,17,6,4.0,0,D
2835,174,2016,2016-11-05 23:00:00,a,1,1.25678,4,4,8,2,2.0,0,D
2836,178,2016,2016-11-05 23:00:00,h,2,2.8154,23,7,7,9,1.0,0,W
2836,162,2016,2016-11-05 23:00:00,a,1,0.643765,10,4,14,3,2.0,2,L
2837,181,2016,2016-11-05 23:00:00,h,3,2.31365,13,7,12,6,0.0,0,D
2837,169,2016,2016-11-05 23:00:00,a,3,0.556753,14,6,17,3,1.0,0,D
2838,167,2016,2016-11-05 23:00:00,h,1,1.04359,9,1,14,2,0.0,0,W
2838,160,2016,2016-11-05 23:00:00,a,0,0.280156,6,1,12,3,0.0,0,L
2839,176,2016,2016-11-05 23:00:00,h,2,0.568407,12,6,2,4,3.0,0,W
2839,179,2016,2016-11-05 23:00:00,a,1,0.341301,9,1,10,7,2.0,1,L
2840,165,2016,2016-11-06 18:00:00,h,1,1.85885,12,7,11,4,2.0,0,W
2840,170,2016,2016-11-06 18:00:00,a,0,0.276349,4,1,18,4,3.0,0,L
2841,180,2016,2016-11-06 20:00:00,h,0,0.687109,15,2,17,2,2.0,0,D
2841,175,2016,2016-11-06 20:00:00,a,0,0.521897,8,2,15,1,0.0,1,D
2842,161,2016,2016-11-06 23:45:00,h,4,2.56751,19,6,7,9,1.0,0,W
2842,163,2016,2016-11-06 23:45:00,a,0,0.181636,4,1,10,2,2.0,0,L
2843,179,2016,2016-11-18 22:00:00,h,0,1.14162,15,3,15,2,0.0,0,L
2843,171,2016,2016-11-18 22:00:00,a,3,1.59088,11,6,12,4,1.0,0,W
2844,160,2016,2016-11-18 23:45:00,h,0,0.517087,14,3,15,5,2.0,1,L
2844,178,2016,2016-11-18 23:45:00,a,1,1.57175,17,3,15,5,3.0,0,W
2845,161,2016,2016-11-19 20:00:00,h,2,1.52321,10,5,9,4,0.0,0,W
2845,168,2016,2016-11-19 20:00:00,a,0,0.665853,12,1,9,5,1.0,0,L
2846,162,2016,2016-11-19 23:00:00,h,1,0.701853,16,3,15,5,2.0,0,D
2846,166,2016,2016-11-19 23:00:00,a,1,1.42011,11,4,14,6,0.0,0,D
2847,163,2016,2016-11-19 23:00:00,h,1,1.62946,11,2,10,6,2.0,0,D
2847,167,2016,2016-11-19 23:00:00,a,1,0.326614,7,4,13,2,2.0,2,D
2848,182,2016,2016-11-19 23:00:00,h,1,1.12749,14,4,17,7,1.0,0,W
2848,181,2016,2016-11-19 23:00:00,a,0,1.17526,12,5,22,8,3.0,0,L
2849,174,2016,2016-11-19 23:00:00,h,1,0.924809,15,4,13,3,0.0,0,L
2849,180,2016,2016-11-19 23:00:00,a,2,1.05651,4,2,14,0,1.0,0,W
2850,169,2016,2016-11-20 18:00:00,h,1,1.55541,16,4,13,7,2.0,0,D
2850,176,2016,2016-11-20 18:00:00,a,1,1.21317,8,3,16,2,1.0,0,D
2851,164,2016,2016-11-20 20:00:00,h,1,1.77295,14,1,18,8,2.0,0,W
2851,165,2016,2016-11-20 20:00:00,a,0,0.0680543,3,0,16,2,1.0,0,L
2852,175,2016,2016-11-20 23:45:00,h,0,1.61342,8,1,12,1,2.0,0,L
2852,170,2016,2016-11-20 23:45:00,a,1,1.17968,15,5,9,4,1.0,0,W
2853,163,2016,2016-11-25 23:45:00,h,1,1.2415,11,3,14,4,2.0,0,W
2853,174,2016,2016-11-25 23:45:00,a,0,1.70946,12,3,19,4,2.0,1,L
2854,171,2016,2016-11-26 20:10:00,h,4,2.36362,16,9,5,3,1.0,0,W
2854,164,2016,2016-11-26 20:10:00,a,0,0.724288,9,3,9,4,2.0,0,L
2855,168,2016,2016-11-26 23:00:00,h,0,0.233622,8,1,22,4,1.0,0,D
2855,160,2016,2016-11-26 23:00:00,a,0,0.342108,9,3,11,3,2.0,0,D
2856,165,2016,2016-11-26 23:00:00,h,1,1.09524,19,4,11,5,0.0,0,D
2856,169,2016,2016-11-26 23:00:00,a,1,1.04415,11,4,18,2,2.0,0,D
2857,180,2016,2016-11-26 23:00:00,h,3,1.36754,11,6,10,6,2.0,0,D
2857,179,2016,2016-11-26 23:00:00,a,3,2.24203,10,6,18,3,2.0,0,D
2858,176,2016,2016-11-26 23:00:00,h,3,1.68047,13,5,14,6,0.0,0,W
2858,181,2016,2016-11-26 23:00:00,a,2,0.762821,9,6,14,4,2.0,0,L
2859,166,2016,2016-11-26 23:00:00,h,0,0.642833,12,4,5,5,2.0,1,D
2859,182,2016,2016-11-26 23:00:00,a,0,0.3552,5,2,16,0,3.0,0,D
2860,167,2016,2016-11-27 18:00:00,h,1,1.96494,14,6,21,6,3.0,0,L
2860,175,2016,2016-11-27 18:00:00,a,2,1.16621,8,5,11,5,3.0,1,W
2861,170,2016,2016-11-27 20:00:00,h,1,2.03598,12,7,10,5,0.0,0,D
2861,162,2016,2016-11-27 20:00:00,a,1,1.03264,10,2,16,4,3.0,0,D
2862,178,2016,2016-11-27 23:45:00,h,1,0.869106,14,3,8,6,1.0,0,L
2862,161,2016,2016-11-27 23:45:00,a,2,2.29947,11,5,17,8,6.0,0,W
2863,179,2016,2016-11-29 22:00:00,h,2,1.70587,10,3,15,2,1.0,0,W
2863,163,2016,2016-11-29 22:00:00,a,1,1.82082,15,8,11,3,1.0,0,L
2864,160,2016,2016-11-29 22:00:00,h,4,1.69332,19,8,8,3,0.0,0,W
2864,165,2016,2016-11-29 22:00:00,a,2,1.30786,13,2,12,2,1.0,0,L
2865,181,2016,2016-11-30 00:00:00,h,1,1.17295,12,2,7,6,2.0,0,D
2865,171,2016,2016-11-30 00:00:00,a,1,1.12554,9,4,12,4,0.0,0,D
2866,174,2016,2016-11-30 22:00:00,h,1,0.829543,5,3,14,1,2.0,0,W
2866,166,2016,2016-11-30 22:00:00,a,0,0.338433,11,2,12,6,3.0,0,L
2867,168,2016,2016-11-30 22:00:00,h,0,0.936737,12,1,11,5,1.0,0,L
2867,178,2016,2016-11-30 22:00:00,a,6,4.07778,20,9,11,10,1.0,0,W
2868,169,2016,2016-11-30 22:00:00,h,0,0.589566,11,5,18,9,2.0,0,L
2868,170,2016,2016-11-30 22:00:00,a,1,0.893454,12,4,16,3,1.0,0,W
2869,162,2016,2016-11-30 22:00:00,h,1,0.941884,13,6,7,6,2.0,1,D
2869,176,2016,2016-11-30 22:00:00,a,1,1.12617,8,3,14,4,4.0,0,D
2870,182,2016,2016-11-30 22:00:00,h,4,0.936859,17,7,16,6,5.0,0,W
2870,180,2016,2016-11-30 22:00:00,a,0,0.325539,8,4,14,3,2.0,1,L
2871,175,2016,2016-11-30 22:00:00,h,0,0.767009,7,3,5,2,0.0,0,D
2871,164,2016,2016-11-30 22:00:00,a,0,1.30811,13,7,12,2,1.0,0,D
3066,105,2016,2016-12-02 23:45:00,h,3,1.76933,19,11,7,5,2.0,0,W
3066,106,2016,2016-12-02 23:45:00,a,0,1.12104,18,6,12,7,3.0,0,L
3067,98,2016,2016-12-03 23:45:00,h,3,1.01442,12,7,25,6,3.0,0,W
3067,107,2016,2016-12-03 23:45:00,a,1,0.345085,7,2,18,4,2.0,0,L
3068,111,2016,2016-12-04 15:30:00,h,2,1.58497,12,4,22,7,4.0,0,W
3068,115,2016,2016-12-04 15:30:00,a,1,0.765682,9,5,19,4,4.0,0,L
3069,96,2016,2016-12-04 18:00:00,h,0,0.575784,11,2,21,6,4.0,1,L
3069,95,2016,2016-12-04 18:00:00,a,2,0.995438,7,4,14,3,3.0,0,W
3070,114,2016,2016-12-04 18:00:00,h,1,1.43265,19,2,20,8,2.0,0,D
3070,116,2016,2016-12-04 18:00:00,a,1,0.350794,6,2,18,2,2.0,1,D
3071,102,2016,2016-12-04 18:00:00,h,2,0.945158,13,2,10,5,1.0,0,W
3071,113,2016,2016-12-04 18:00:00,a,0,0.733393,14,3,20,2,4.0,0,L
3072,104,2016,2016-12-04 18:00:00,h,3,2.75094,12,6,20,2,4.0,0,W
3072,108,2016,2016-12-04 18:00:00,a,0,1.20881,14,3,10,7,6.0,0,L
3073,110,2016,2016-12-04 23:45:00,h,2,1.89636,19,7,16,7,2.0,0,W
3073,100,2016,2016-12-04 23:45:00,a,1,0.395672,7,2,22,6,2.0,0,L
3074,109,2016,2016-12-05 22:00:00,h,0,1.0191,7,2,9,5,2.0,0,D
3074,101,2016,2016-12-05 22:00:00,a,0,0.493735,9,0,19,8,3.0,0,D
3075,99,2016,2016-12-06 00:00:00,h,1,1.30253,19,9,10,5,3.0,0,W
3075,97,2016,2016-12-06 00:00:00,a,0,0.595072,7,1,17,0,0.0,1,L
3076,115,2016,2016-12-10 21:00:00,h,2,1.27078,9,4,18,1,1.0,1,W
3076,114,2016,2016-12-10 21:00:00,a,1,1.0284,6,2,20,4,3.0,1,L
3077,102,2016,2016-12-10 23:45:00,h,1,0.524617,10,5,9,2,2.0,0,L
3077,96,2016,2016-12-10 23:45:00,a,2,2.12265,10,7,15,5,4.0,0,W
3078,116,2016,2016-12-11 15:30:00,h,0,0.215274,6,3,17,2,4.0,0,L
3078,105,2016,2016-12-11 15:30:00,a,5,3.82193,23,11,10,10,3.0,0,W
3079,113,2016,2016-12-11 18:00:00,h,1,0.407733,9,2,23,4,1.0,0,L
3079,98,2016,2016-12-11 18:00:00,a,3,2.43229,17,8,19,3,2.0,0,W
3080,100,2016,2016-12-11 18:00:00,h,0,0.695367,16,3,10,8,1.0,0,L
3080,109,2016,2016-12-11 18:00:00,a,2,1.10723,9,3,16,3,1.0,0,W
3081,107,2016,2016-12-11 18:00:00,h,1,2.6581,18,9,11,11,1.0,0,L
3081,99,2016,2016-12-11 18:00:00,a,3,1.03664,6,3,12,0,2.0,0,W
3082,97,2016,2016-12-11 18:00:00,h,0,1.3582,23,3,14,7,2.0,0,D
3082,108,2016,2016-12-11 18:00:00,a,0,0.0997513,3,1,17,2,4.0,0,D
3083,106,2016,2016-12-11 23:45:00,h,2,0.848838,13,3,13,5,1.0,0,W
3083,101,2016,2016-12-11 23:45:00,a,0,1.01464,11,4,18,5,2.0,0,L
3084,110,2016,2016-12-12 22:00:00,h,2,1.70698,14,6,23,5,3.0,0,W
3084,104,2016,2016-12-12 22:00:00,a,1,1.21595,16,4,12,5,1.0,0,L
3085,95,2016,2016-12-13 00:00:00,h,1,0.554171,13,4,13,8,1.0,0,W
3085,111,2016,2016-12-13 00:00:00,a,0,1.05015,8,4,23,4,2.0,0,L
3086,101,2016,2016-12-15 23:00:00,h,1,1.08245,9,4,24,4,3.0,0,W
3086,110,2016,2016-12-15 23:00:00,a,0,0.505706,9,3,14,3,2.0,0,L
3087,108,2016,2016-12-17 18:00:00,h,2,0.784596,7,2,23,3,6.0,0,W
3087,116,2016,2016-12-17 18:00:00,a,0,1.43479,10,2,17,2,5.0,0,L
3088,111,2016,2016-12-17 21:00:00,h,0,0.494299,11,3,23,6,3.0,0,D
3088,107,2016,2016-12-17 21:00:00,a,0,0.603853,14,4,28,3,6.0,0,D
3089,98,2016,2016-12-17 23:45:00,h,1,0.831542,7,6,16,5,3.0,0,W
3089,95,2016,2016-12-17 23:45:00,a,0,0.514906,10,2,17,8,5.0,0,L
3090,104,2016,2016-12-18 15:30:00,h,0,0.574257,11,4,14,3,1.0,0,L
3090,106,2016,2016-12-18 15:30:00,a,1,2.31308,20,6,18,8,3.0,1,W
3091,99,2016,2016-12-18 18:00:00,h,2,2.19719,14,8,10,5,0.0,0,W
3091,115,2016,2016-12-18 18:00:00,a,0,1.00404,9,4,19,4,4.0,1,L
3092,105,2016,2016-12-18 14:00:00,h,5,3.96164,21,10,6,4,0.0,0,W
3092,113,2016,2016-12-18 14:00:00,a,3,2.44594,11,5,14,3,3.0,0,L
3093,114,2016,2016-12-18 18:00:00,h,0,0.26406,7,1,13,1,1.0,1,L
3093,97,2016,2016-12-18 18:00:00,a,3,3.14833,17,8,16,7,2.0,0,W
3094,109,2016,2016-12-18 18:00:00,h,2,2.6292,13,5,10,3,1.0,0,W
3094,102,2016,2016-12-18 18:00:00,a,1,0.800999,21,6,15,10,2.0,0,L
3095,96,2016,2016-12-18 23:45:00,h,3,1.83592,12,5,16,5,1.0,0,W
3095,110,2016,2016-12-18 23:45:00,a,1,1.55704,13,6,20,5,5.0,0,L
3096,101,2016,2016-12-18 23:45:00,h,3,1.49844,15,7,14,5,3.0,1,L
3096,100,2016,2016-12-18 23:45:00,a,4,1.84868,13,4,18,5,5.0,0,W
3097,107,2016,2016-12-20 23:45:00,h,2,3.38037,31,10,16,14,3.0,0,W
3097,108,2016,2016-12-20 23:45:00,a,1,0.108162,3,1,10,2,4.0,0,L
3098,106,2016,2016-12-21 19:45:00,h,3,1.03142,12,6,15,6,2.0,0,W
3098,96,2016,2016-12-21 19:45:00,a,0,0.557926,10,4,11,3,2.0,0,L
3099,100,2016,2016-12-22 23:45:00,h,1,0.477089,5,2,14,1,4.0,0,D
3099,114,2016,2016-12-22 23:45:00,a,1,1.17216,11,2,16,8,5.0,0,D
3100,95,2016,2016-12-22 19:45:00,h,3,3.16305,25,9,9,9,0.0,0,W
3100,109,2016,2016-12-22 19:45:00,a,1,0.786071,6,2,13,1,2.0,0,L
3101,102,2016,2016-12-22 19:45:00,h,0,0.822645,14,3,11,6,1.0,0,D
3101,99,2016,2016-12-22 19:45:00,a,0,0.492442,11,3,10,2,1.0,0,D
3102,113,2016,2016-12-22 19:45:00,h,1,1.40359,10,5,19,5,2.0,0,W
3102,101,2016,2016-12-22 19:45:00,a,0,0.813374,15,4,13,13,4.0,0,L
3103,116,2016,2016-12-22 23:45:00,h,4,2.18282,18,10,13,5,3.0,0,W
3103,104,2016,2016-12-22 23:45:00,a,3,1.42871,12,4,18,4,3.0,1,L
3104,110,2016,2016-12-22 23:45:00,h,3,0.853715,15,5,14,3,5.0,0,D
3104,105,2016,2016-12-22 23:45:00,a,3,2.00595,9,8,7,2,3.0,0,D
3105,88,2016,2016-12-03 16:30:00,h,1,2.24061,14,5,14,9,2.0,2,L
3105,80,2016,2016-12-03 16:30:00,a,3,1.2848,10,4,9,2,3.0,0,W
3106,78,2016,2016-12-03 19:00:00,h,3,2.20073,9,4,11,4,3.0,0,W
3106,74,2016,2016-12-03 19:00:00,a,0,0.764357,17,3,13,9,1.0,0,L
3107,85,2016,2016-12-03 19:00:00,h,2,1.12929,10,4,7,4,3.0,0,W
3107,92,2016,2016-12-03 19:00:00,a,0,0.773995,14,4,13,9,2.0,0,L
3108,77,2016,2016-12-03 15:00:00,h,2,1.4282,22,6,8,3,3.0,0,W
3108,75,2016,2016-12-03 15:00:00,a,1,1.13791,17,5,12,4,1.0,0,L
3109,82,2016,2016-12-03 19:00:00,h,5,3.9767,28,15,11,5,0.0,0,W
3109,84,2016,2016-12-03 19:00:00,a,0,0.0342109,1,0,17,0,4.0,0,L
3110,76,2016,2016-12-03 19:00:00,h,3,1.17737,11,3,12,3,2.0,0,W
3110,90,2016,2016-12-03 19:00:00,a,1,1.476,17,5,8,4,1.0,1,L
3111,81,2016,2016-12-03 21:30:00,h,1,0.882486,10,3,10,3,3.0,0,L
3111,83,2016,2016-12-03 21:30:00,a,5,2.96923,19,10,11,2,3.0,0,W
3112,73,2016,2016-12-04 17:30:00,h,4,2.54396,12,8,9,4,2.0,0,W
3112,87,2016,2016-12-04 17:30:00,a,3,1.26532,10,3,17,9,2.0,0,L
3113,72,2016,2016-12-04 20:00:00,h,1,1.64985,13,6,13,6,2.0,0,D
3113,89,2016,2016-12-04 20:00:00,a,1,0.541299,10,2,11,3,3.0,0,D
3114,93,2016,2016-12-06 00:00:00,h,1,1.94961,16,4,6,13,1.0,0,W
3114,91,2016,2016-12-06 00:00:00,a,0,0.221339,6,2,11,7,1.0,0,L
3115,90,2016,2016-12-10 16:30:00,h,3,1.49271,11,6,11,2,2.0,0,W
3115,72,2016,2016-12-10 16:30:00,a,2,1.09675,11,4,16,4,2.0,0,L
3116,91,2016,2016-12-10 19:00:00,h,3,2.16649,15,6,16,4,2.0,0,D
3116,78,2016,2016-12-10 19:00:00,a,3,1.50059,15,6,14,7,4.0,0,D
3117,84,2016,2016-12-10 19:00:00,h,3,2.18185,14,5,10,7,1.0,0,W
3117,77,2016,2016-12-10 19:00:00,a,0,0.672058,11,2,8,4,2.0,0,L
3118,83,2016,2016-12-10 19:00:00,h,3,1.58027,21,6,9,7,0.0,0,W
3118,85,2016,2016-12-10 19:00:00,a,1,1.29401,12,5,6,7,0.0,0,L
3119,92,2016,2016-12-10 19:00:00,h,3,2.15178,15,7,14,4,2.0,0,W
3119,73,2016,2016-12-10 19:00:00,a,2,1.00194,18,4,18,11,2.0,0,L
3120,75,2016,2016-12-10 21:30:00,h,4,2.60583,11,6,10,3,2.0,0,W
3120,88,2016,2016-12-10 21:30:00,a,2,0.970372,19,4,7,11,1.0,0,L
3121,80,2016,2016-12-11 16:00:00,h,1,0.551109,12,2,6,3,2.0,0,W
3121,76,2016,2016-12-11 16:00:00,a,0,0.212574,6,1,10,1,4.0,0,L
3122,89,2016,2016-12-11 18:15:00,h,1,1.04894,14,5,19,3,3.0,0,W
3122,82,2016,2016-12-11 18:15:00,a,0,0.720341,12,4,17,8,3.0,0,L
3123,74,2016,2016-12-11 18:15:00,h,1,1.72919,14,3,14,4,4.0,0,W
3123,93,2016,2016-12-11 18:15:00,a,0,0.493941,6,2,12,2,3.0,0,L
3124,87,2016,2016-12-11 20:30:00,h,2,1.79134,18,3,7,11,2.0,0,D
3124,81,2016,2016-12-11 20:30:00,a,2,0.64998,7,3,8,4,0.0,0,D
3125,73,2016,2016-12-13 23:45:00,h,1,0.64118,9,3,5,4,0.0,0,W
3125,75,2016,2016-12-13 23:45:00,a,0,1.6751,12,4,15,11,3.0,0,L
3126,72,2016,2016-12-13 23:45:00,h,2,1.46034,14,4,10,8,1.0,1,W
3126,83,2016,2016-12-13 23:45:00,a,1,1.3508,9,3,10,3,1.0,0,L
3127,93,2016,2016-12-14 23:45:00,h,0,0.161583,8,3,11,5,1.0,0,L
3127,87,2016,2016-12-14 23:45:00,a,3,2.13526,15,4,14,2,0.0,0,W
3128,77,2016,2016-12-14 23:45:00,h,0,0.473979,8,3,15,5,3.0,0,L
3128,80,2016,2016-12-14 23:45:00,a,1,1.22459,19,6,10,5,2.0,0,W
3129,81,2016,2016-12-14 23:45:00,h,1,1.67016,20,7,12,6,0.0,0,W
3129,92,2016,2016-12-14 23:45:00,a,0,0.923353,8,2,15,1,2.0,0,L
3130,78,2016,2016-12-15 00:00:00,h,1,0.710324,6,3,16,1,2.0,0,L
3130,89,2016,2016-12-15 00:00:00,a,2,1.27306,16,6,10,8,2.0,0,W
3131,76,2016,2016-12-15 00:00:00,h,3,1.78268,13,4,8,0,0.0,0,W
3131,84,2016,2016-12-15 00:00:00,a,1,1.07221,8,4,8,11,0.0,0,L
3132,88,2016,2016-12-15 00:00:00,h,2,1.62359,13,7,16,5,1.0,0,W
3132,90,2016,2016-12-15 00:00:00,a,0,0.497462,5,2,20,2,2.0,0,L
3133,85,2016,2016-12-15 00:00:00,h,0,0.333754,5,3,9,3,1.0,1,D
3133,74,2016,2016-12-15 00:00:00,a,0,0.723114,15,4,10,11,2.0,0,D
3134,82,2016,2016-12-15 00:00:00,h,3,2.83077,27,9,6,5,0.0,0,W
