playerID,name,id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
2265,Filipe Luis,3381,41167,Filipe Luis,164169,1985-08-09 00:00:00,182.88,170
2268,Gabi,3608,33635,Gabi,146954,1983-07-10 00:00:00,180.34,163
2273,Tiago,10281,30871,Tiago,4098,1981-05-02 00:00:00,182.88,157
2269,Koke,5868,184533,Koke,193747,1992-01-08 00:00:00,177.8,163
6495,Koke,5868,184533,Koke,193747,1992-01-08 00:00:00,177.8,163
2270,Antoine Griezmann,868,184138,Antoine Griezmann,194765,1991-03-21 00:00:00,175.26,148
2271,Fernando Torres,3335,30853,Fernando Torres,49369,1984-03-20 00:00:00,185.42,172
2353,Pedro Bigas,8493,291635,Pedro Bigas,206222,1990-05-15 00:00:00,180.34,172
2588,Antolin Alcaraz,872,11736,Antolin Alcaraz,138949,1982-07-30 00:00:00,187.96,176
2355,Dani Castellano,2079,183497,Dani Castellano,190093,1987-11-02 00:00:00,180.34,152
2356,Roque Mesa,9229,292262,Roque Mesa,204277,1989-06-07 00:00:00,167.64,141
2622,Javi Castellano,4709,128721,Javi Castellano,190094,1987-11-02 00:00:00,180.34,157
2358,Jonathan Viera,5205,213729,Jonathan Viera,198164,1989-10-01 00:00:00,170.18,141
2360,Momo,7684,37510,Momo,146058,1982-07-15 00:00:00,180.34,154
2159,Tito,10342,183449,Tito,145889,1985-07-11 00:00:00,175.26,137
2163,Diego Llorente,2634,420568,Diego Llorente,212602,1993-08-16 00:00:00,185.42,163
2575,Patrick Ebert,8340,36130,Patrick Ebert,177105,1987-03-17 00:00:00,175.26,159
2162,Roberto Trashorras,9082,75004,Roberto Trashorras,159172,1981-02-28 00:00:00,177.8,157
2170,Miku,7557,150770,Miku,170771,1985-08-19 00:00:00,185.42,176
2171,Manucho,6535,111975,Manucho,186430,1983-03-07 00:00:00,187.96,183
2377,Javi Fuego,4711,74747,Javi Fuego,146460,1984-01-04 00:00:00,182.88,163
2384,Santi Mina,9494,428947,Santi Mina,212623,1995-12-07 00:00:00,177.8,157
2382,Pablo Piatti,8263,46384,Pablo Piatti,183899,1989-03-31 00:00:00,162.56,139
2538,Zakaria Bakkali,11010,432463,Zakaria Bakkali,208790,1996-01-26 00:00:00,165.1,132
2381,Rodrigo,9132,193869,Rodrigo,198329,1991-03-06 00:00:00,180.34,170
2381,Rodrigo,9133,289257,Rodrigo,198055,1989-06-20 00:00:00,187.96,181
2498,Aymeric Laporte,1064,411617,Aymeric Laporte,212218,1994-05-27 00:00:00,187.96,187
2406,Mikel Rico,7550,43375,Mikel Rico,146111,1984-11-04 00:00:00,177.8,168
2405,Markel Susaeta,6897,96619,Markel Susaeta,189354,1987-12-14 00:00:00,177.8,150
2091,Javier Mascherano,4737,38818,Javier Mascherano,142754,1984-06-08 00:00:00,175.26,161
2093,Jordi Alba,5252,150739,Jordi Alba,189332,1989-03-21 00:00:00,170.18,150
2094,Ivan Rakitic,4473,25773,Ivan Rakitic,168651,1988-03-10 00:00:00,182.88,172
2095,Sergio Busquets,9683,154257,Sergio Busquets,189511,1988-07-16 00:00:00,187.96,168
2097,Lionel Messi,6176,30981,Lionel Messi,158023,1987-06-24 00:00:00,170.18,159
2104,Sergi Roberto,9669,212472,Sergi Roberto,199564,1992-02-07 00:00:00,177.8,157
2213,Nacho Cases,7770,242477,Nacho Cases,202142,1987-12-22 00:00:00,175.26,146
2216,Jony,5220,541557,Jony,222943,1991-07-09 00:00:00,177.8,176
2218,Guerrero,4030,206301,Guerrero,198150,1990-07-12 00:00:00,180.34,170
2217,Antonio Sanabria,917,474448,Antonio Sanabria,219932,1996-03-04 00:00:00,180.34,154
2243,Keylor Navas,5811,51949,Keylor Navas,193041,1986-12-15 00:00:00,185.42,172
2245,Raphael Varane,8809,230982,Raphael Varane,201535,1993-04-25 00:00:00,190.5,172
2246,Sergio Ramos,9699,30962,Sergio Ramos,155862,1986-03-30 00:00:00,182.88,165
2250,Luka Modric,6389,31097,Luka Modric,177003,1985-09-09 00:00:00,175.26,143
2369,Toni Kroos,10455,95078,Toni Kroos,182521,1990-01-04 00:00:00,182.88,172
2255,Isco,4410,191315,Isco,197781,1992-04-21 00:00:00,175.26,163
2251,Gareth Bale,3660,31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163
2371,Cristiano Ronaldo,1995,30893,Cristiano Ronaldo,20801,1985-02-05 00:00:00,185.42,176
2260,Daniel Carvajal,2111,282674,Daniel Carvajal,204963,1992-01-11 00:00:00,172.72,161
2254,Mateo Kovacic,7050,239219,Mateo Kovacic,207410,1994-05-06 00:00:00,177.8,170
2180,Verza,10595,38469,Verza,142454,1986-09-29 00:00:00,180.34,172
2542,Nabil Ghilas,7766,301809,Nabil Ghilas,209473,1990-04-20 00:00:00,182.88,187
2185,Deyverson,2589,476769,Deyverson,215421,1991-05-08 00:00:00,187.96,172
2281,Hugo Mallo,4273,183462,Hugo Mallo,194229,1991-06-22 00:00:00,172.72,152
2419,Cabral,1476,67008,Cabral,179982,1988-10-22 00:00:00,180.34,176
2284,Daniel Wass,2174,74169,Daniel Wass,172522,1989-05-31 00:00:00,180.34,163
2290,Iago Aspas,4291,174472,Iago Aspas,192629,1987-08-01 00:00:00,175.26,148
2287,John Guidetti,5101,130298,John Guidetti,199602,1992-04-15 00:00:00,185.42,174
2560,Cristiano Piccini,1994,239964,Cristiano Piccini,201939,1992-09-26 00:00:00,182.88,170
2448,Juan Vargas,5460,39719,Juan Vargas,167305,1983-10-05 00:00:00,180.34,170
2144,Alfred N'Diaye,511,111801,Alfred N'Diaye,188879,1990-03-06 00:00:00,190.5,176
2149,Francisco Portillo,3500,193226,Francisco Portillo,193844,1990-06-13 00:00:00,170.18,139
2155,Jorge Molina,5283,2983,Jorge Molina,154472,1982-04-22 00:00:00,187.96,192
2604,Vincenzo Rennella,10667,114746,Vincenzo Rennella,183488,1988-10-08 00:00:00,187.96,172
2310,Alphonse Areola,550,210164,Alphonse Areola,193105,1993-02-27 00:00:00,190.5,201
2539,Jaume Costa,4704,160844,Jaume Costa,193171,1988-03-18 00:00:00,170.18,137
2311,Roberto Soldado,9077,37506,Roberto Soldado,146758,1985-05-27 00:00:00,180.34,163
2304,Leo Baptistao,6066,358127,Leo Baptistao,205976,1992-08-26 00:00:00,180.34,157
2509,Dimitri Foulquier,2669,261609,Dimitri Foulquier,203177,1993-03-23 00:00:00,182.88,172
2077,Jean-Sylvain Babin,4793,46407,Jean-Sylvain Babin,176693,1986-10-14 00:00:00,182.88,185
2563,Diego Mainz,2639,2752,Diego Mainz,135819,1982-12-29 00:00:00,187.96,174
2420,Salva Ruiz,9397,477604,Salva Ruiz,210747,1995-05-17 00:00:00,177.8,161
2425,Piti,8661,43372,Piti,153934,1981-05-26 00:00:00,177.8,174
2076,Miguel Lopes,7494,150080,Miguel Lopes,188840,1986-12-19 00:00:00,182.88,183
2124,Xabi Irureta,10854,449484,Xabi Irureta,203688,1986-03-21 00:00:00,180.34,163
2125,Ander Capa,609,449492,Ander Capa,216189,1992-05-14 00:00:00,172.72,154
2126,Mauro Dos Santos,7238,113311,Mauro Dos Santos,210787,1989-07-07 00:00:00,180.34,165
2436,Antonio Luna,907,202553,Antonio Luna,199157,1991-03-17 00:00:00,177.8,150
2131,Keko,5687,156097,Keko,194174,1991-12-27 00:00:00,172.72,150
2437,Gonzalo Escalante,3934,434404,Gonzalo Escalante,219391,1993-03-27 00:00:00,182.88,165
2135,Sergi Enrich,9667,193224,Sergi Enrich,194879,1990-02-26 00:00:00,180.34,168
2591,Mikel Arruabarrena,7543,75616,Mikel Arruabarrena,146937,1983-02-09 00:00:00,187.96,176
2307,Jonathan dos Santos,5173,189101,Jonathan dos Santos,170370,1990-04-04 00:00:00,172.72,150
2228,Aritz Elustondo,946,607148,Aritz Elustondo,226221,1994-03-28 00:00:00,182.88,159
2232,Asier Illarramendi,1030,205278,Asier Illarramendi,190584,1990-03-08 00:00:00,177.8,168
2099,Neymar,7867,19533,Neymar,190871,1992-02-05 00:00:00,175.26,150
2101,Jeremy Mathieu,4858,26403,Jeremy Mathieu,112316,1983-10-29 00:00:00,187.96,185
2332,Weligton,10752,41707,Weligton,177573,1979-08-26 00:00:00,185.42,157
2334,Miguel Torres,7507,41470,Miguel Torres,178746,1986-01-28 00:00:00,182.88,163
2289,Nemanja Radoja,7844,425985,Nemanja Radoja,225028,1993-02-06 00:00:00,185.42,170
2172,Juan Carlos,5434,215927,Juan Carlos,201509,1990-03-30 00:00:00,177.8,159
2172,Juan Carlos,5435,246422,Juan Carlos,194730,1988-01-20 00:00:00,187.96,181
2172,Juan Carlos,5436,38484,Juan Carlos,171992,1987-07-27 00:00:00,182.88,168
4102,Juan Carlos,5434,215927,Juan Carlos,201509,1990-03-30 00:00:00,177.8,159
4102,Juan Carlos,5435,246422,Juan Carlos,194730,1988-01-20 00:00:00,187.96,181
4102,Juan Carlos,5436,38484,Juan Carlos,171992,1987-07-27 00:00:00,182.88,168
4219,Juan Carlos,5434,215927,Juan Carlos,201509,1990-03-30 00:00:00,177.8,159
4219,Juan Carlos,5435,246422,Juan Carlos,194730,1988-01-20 00:00:00,187.96,181
4219,Juan Carlos,5436,38484,Juan Carlos,171992,1987-07-27 00:00:00,182.88,168
2160,Antonio Amaya,880,150731,Antonio Amaya,138497,1983-05-31 00:00:00,193.04,190
2370,Karim Benzema,5636,26166,Karim Benzema,165153,1987-12-19 00:00:00,187.96,174
2248,Casemiro,1596,208494,Casemiro,200145,1992-02-23 00:00:00,182.88,176
2151,Francisco Molinero,3496,38064,Francisco Molinero,166664,1985-07-26 00:00:00,175.26,159
2145,Petros,8583,535600,Petros,222709,1989-05-29 00:00:00,180.34,172
2530,Didier Digard,2601,33128,Didier Digard,165434,1986-07-12 00:00:00,182.88,168
2138,Asier Riesgo,1031,33958,Asier Riesgo,110974,1983-10-06 00:00:00,185.42,168
2443,Michael Krohn-Dehli,7373,39215,Michael Krohn-Dehli,159240,1983-06-06 00:00:00,170.18,150
2378,Daniel Parejo,2158,75307,Daniel Parejo,189513,1989-04-16 00:00:00,180.34,165
2315,Alejandro Arribas,325,191906,Alejandro Arribas,197890,1989-05-01 00:00:00,182.88,163
2500,Luisinho,6379,115519,Luisinho,180359,1985-05-05 00:00:00,175.26,137
2500,Luisinho,6380,181205,Luisinho,193353,1990-03-27 00:00:00,170.18,150
2450,Wanderson,10740,389202,Wanderson,210872,1994-10-07 00:00:00,175.26,146
2926,Wanderson,10740,389202,Wanderson,210872,1994-10-07 00:00:00,175.26,146
2083,Rene Krhin,8879,170667,Rene Krhin,192205,1990-05-21 00:00:00,187.96,172
2367,Javi Varas,4719,71498,Javi Varas,172684,1982-09-10 00:00:00,182.88,163
2357,Nabil El Zhar,7764,46621,Nabil El Zhar,183526,1986-08-27 00:00:00,175.26,146
2388,Zouhair Feddal,11070,282473,Zouhair Feddal,205705,1989-01-01 00:00:00,190.5,172
2182,Jefferson Lerma,4805,466672,Jefferson Lerma,213991,1994-10-25 00:00:00,177.8,154
2603,Marco Andreolli,6678,181984,Marco Andreolli,172835,1986-06-10 00:00:00,187.96,179
2434,Michael Ciani,7342,40001,Michael Ciani,137114,1984-04-06 00:00:00,193.04,194
2258,Pepe,8542,25921,Pepe,120533,1983-02-26 00:00:00,187.96,179
2475,Jaume,4705,489240,Jaume,220604,1990-11-05 00:00:00,187.96,168
2374,Aymen Abdennour,1062,192770,Aymen Abdennour,198076,1989-08-06 00:00:00,187.96,185
2445,Heiko Westermann,4170,27461,Heiko Westermann,52270,1983-08-14 00:00:00,190.5,192
2535,Imanol Agirretxe,4376,46289,Imanol Agirretxe,161793,1987-02-24 00:00:00,187.96,170
2084,Fran Rico,3452,282713,Fran Rico,174859,1987-08-03 00:00:00,177.8,159
2514,Roberto Lago,9071,46391,Roberto Lago,173600,1985-08-30 00:00:00,177.8,168
2202,Stefan Scepovic,9925,183548,Stefan Scepovic,198146,1990-01-10 00:00:00,187.96,172
2288,Theo Bongonda,10172,466132,Theo Bongonda,217877,1995-11-20 00:00:00,177.8,157
2595,Adnane Tighadouini,159,261599,Adnane Tighadouini,203377,1992-11-30 00:00:00,177.8,159
2167,Javi Guerra,4713,46808,Javi Guerra,139597,1982-03-15 00:00:00,177.8,170
2472,Bernard Mensah,1244,529285,Bernard Mensah,222457,1994-10-17 00:00:00,177.8,143
2494,Denis Cheryshev,2533,359197,Denis Cheryshev,206225,1990-12-26 00:00:00,177.8,163
2240,Esteban Granero,3107,41156,Esteban Granero,178085,1987-07-02 00:00:00,180.34,165
2241,Oier,8099,72542,Oier,190432,1986-05-25 00:00:00,177.8,159
5128,Oier,8099,72542,Oier,190432,1986-05-25 00:00:00,177.8,159
2109,Enzo Roco,3041,193930,Enzo Roco,212225,1992-08-16 00:00:00,187.96,181
2117,Marco Asensio,6680,498033,Marco Asensio,220834,1996-01-21 00:00:00,177.8,154
2072,Sergio Rico,9700,300532,Sergio Rico,206652,1993-09-01 00:00:00,193.04,194
2457,Roberto Canella,9057,74752,Roberto Canella,178297,1988-02-07 00:00:00,180.34,161
2577,Kike Sola,5838,108809,Kike Sola,185073,1986-02-25 00:00:00,182.88,176
2454,Adriano,192,30690,Adriano,106019,1982-02-17 00:00:00,187.96,194
2454,Adriano,193,33992,Adriano,164082,1984-10-26 00:00:00,172.72,161
2169,Razvan Rat,8837,40220,Razvan Rat,143674,1981-05-26 00:00:00,177.8,159
2165,Jozabed,5419,427893,Jozabed,210214,1991-03-08 00:00:00,180.34,148
2474,Aderlan Santos,143,361710,Aderlan Santos,213374,1989-04-09 00:00:00,193.04,183
2263,Stefan Savic,9924,178955,Stefan Savic,204639,1991-01-08 00:00:00,185.42,161
2375,Guilherme Siqueira,4039,40139,Guilherme Siqueira,173228,1986-04-28 00:00:00,182.88,168
2230,David Zurutuza,2439,99047,David Zurutuza,172290,1986-07-19 00:00:00,185.42,172
2223,Carlos Castro,1544,574654,Carlos Castro,225121,1995-06-01 00:00:00,177.8,150
2137,Aleksandar Pantic,346,280638,Aleksandar Pantic,216472,1992-04-11 00:00:00,185.42,168
2140,Borja Ekiza,1318,242151,Borja Ekiza,202143,1988-03-06 00:00:00,180.34,161
2299,Antonio Rukavina,916,79737,Antonio Rukavina,181816,1984-01-26 00:00:00,177.8,163
2593,Bojan Jokic,1303,58499,Bojan Jokic,177149,1986-05-17 00:00:00,175.26,165
2153,Rafael van der Vaart,8746,30840,Rafael van der Vaart,45574,1983-02-11 00:00:00,175.26,163
1012,Ricky van Wolfswinkel,8985,116750,Ricky van Wolfswinkel,184457,1989-01-27 00:00:00,185.42,163
2335,Pablo Fornals,8247,683450,Pablo Fornals,226456,1996-02-22 00:00:00,177.8,148
2292,Dejan Drazic,2506,496054,Dejan Drazic,230132,1995-09-26 00:00:00,175.26,152
2152,Varela,10575,445907,Varela,214929,1994-10-26 00:00:00,175.26,150
2433,Mamadou Sylla,6511,629579,Mamadou Sylla,224967,1994-03-20 00:00:00,182.88,176
2504,Douglas,2782,110147,Douglas,188177,1988-01-12 00:00:00,193.04,176
2504,Douglas,2783,120621,Douglas,187570,1983-03-09 00:00:00,187.96,194
2504,Douglas,2784,149845,Douglas,188899,1986-01-30 00:00:00,182.88,187
2504,Douglas,2785,172116,Douglas,193429,1990-08-06 00:00:00,170.18,148
3183,Douglas,2782,110147,Douglas,188177,1988-01-12 00:00:00,193.04,176
3183,Douglas,2783,120621,Douglas,187570,1983-03-09 00:00:00,187.96,194
3183,Douglas,2784,149845,Douglas,188899,1986-01-30 00:00:00,182.88,187
3183,Douglas,2785,172116,Douglas,193429,1990-08-06 00:00:00,170.18,148
2336,Ignacio Camacho,4337,112758,Ignacio Camacho,188005,1990-05-04 00:00:00,182.88,165
2366,Javier Garrido,4732,33963,Javier Garrido,111023,1985-03-15 00:00:00,177.8,168
2359,Tana,10144,484906,Tana,219808,1990-09-20 00:00:00,167.64,152
2297,Daniele Bonera,2178,34952,Daniele Bonera,45595,1981-05-31 00:00:00,182.88,163
2177,David Navarro,2395,30276,David Navarro,111022,1980-05-25 00:00:00,187.96,181
2402,Borja Viguera,1328,102623,Borja Viguera,193891,1987-03-26 00:00:00,182.88,176
2193,Cala,1485,112205,Cala,186519,1989-11-26 00:00:00,187.96,159
2582,Jordi Figueras,5256,172147,Jordi Figueras,192707,1987-05-16 00:00:00,185.42,181
2341,Roque Santa Cruz,9230,30646,Roque Santa Cruz,25798,1981-08-16 00:00:00,190.5,183
2497,Dani Ndi,2085,580704,Dani Ndi,225123,1995-08-18 00:00:00,177.8,168
2064,Sergio Escudero,9685,209950,Sergio Escudero,192679,1989-09-02 00:00:00,175.26,159
2438,Egor Filipenko,2907,79742,Egor Filipenko,185363,1988-04-10 00:00:00,193.04,185
2583,Miguel Cardoso,7485,673749,Miguel Cardoso,224890,1994-06-19 00:00:00,175.26,157
2481,Foued Kadir,3447,102699,Foued Kadir,187935,1983-12-05 00:00:00,180.34,154
2103,Aleix Vidal,322,189192,Aleix Vidal,202493,1989-08-21 00:00:00,177.8,152
2102,Arda Turan,936,39792,Arda Turan,143745,1987-01-30 00:00:00,177.8,168
2389,Mauricio Cuero,7221,346379,Mauricio Cuero,214434,1993-01-28 00:00:00,175.26,170
2544,David Goldar,2360,528873,David Goldar,222407,1994-09-15 00:00:00,180.34,170
2502,Claudio Beauvue,1857,71602,Claudio Beauvue,183068,1988-04-16 00:00:00,175.26,146
2132,Jota,5417,244563,Jota,202541,1991-06-16 00:00:00,180.34,154
9031,Jota,5417,244563,Jota,202541,1991-06-16 00:00:00,180.34,154
2531,Wilfried Zahibo,10784,291131,Wilfried Zahibo,206207,1993-08-21 00:00:00,190.5,176
2087,David Barral,2322,41294,David Barral,146121,1983-05-10 00:00:00,182.88,172
2455,Ognjen Vranjes,8094,198217,Ognjen Vranjes,203624,1989-10-24 00:00:00,182.88,163
2312,Manu,6534,40973,Manu,8293,1982-08-28 00:00:00,170.18,150
2344,Christian Atsu,1738,242887,Christian Atsu,205601,1992-01-10 00:00:00,172.72,150
2129,Josip Radosevic,5410,298940,Josip Radosevic,211671,1994-04-03 00:00:00,180.34,163
2147,Charly Musonda,1680,722766,Charly Musonda,204233,1996-10-15 00:00:00,172.72,146
2078,Ricardo Costa,8903,30914,Ricardo Costa,20209,1981-05-16 00:00:00,182.88,176
2349,Ikechukwu Uche,4365,38044,Ikechukwu Uche,146011,1984-01-05 00:00:00,177.8,157
2373,Diego Alves,2607,96613,Diego Alves,165580,1985-06-24 00:00:00,187.96,183
2081,Isaac Cuenca,4400,213702,Isaac Cuenca,200735,1991-04-27 00:00:00,172.72,148
2139,Ion Ansotegi,4394,33959,Ion Ansotegi,155972,1982-07-13 00:00:00,193.04,185
2221,Igor Lichnovsky,4352,298327,Igor Lichnovsky,214408,1994-03-07 00:00:00,185.42,174
2176,Carl Medjani,1523,40721,Carl Medjani,139836,1985-05-15 00:00:00,182.88,170
2347,Federico Ricca,3269,522203,Federico Ricca,232437,1994-12-01 00:00:00,177.8,159
2324,Stipe Pletikosa,10076,39584,Stipe Pletikosa,143671,1979-01-08 00:00:00,193.04,183
2325,Manuel Pablo,6558,33756,Manuel Pablo,8963,1976-01-25 00:00:00,175.26,176
2330,Guillermo Ochoa,4062,31047,Guillermo Ochoa,140233,1985-07-13 00:00:00,185.42,172
2460,Sergio Asenjo,9678,96623,Sergio Asenjo,178750,1989-06-28 00:00:00,187.96,192
2522,Henok Goitom,4200,39142,Henok Goitom,168317,1984-09-22 00:00:00,187.96,190
2527,Nacho Monsalve,7774,638089,Nacho Monsalve,226208,1994-04-27 00:00:00,177.8,163
2496,Rodri,9115,196188,Rodri,198631,1990-06-06 00:00:00,175.26,163
2238,Jon Bautista,5133,636565,Jon Bautista,233231,1995-07-03 00:00:00,177.8,159
2469,Matos,7136,282060,Matos,201363,1993-02-27 00:00:00,180.34,157
4068,Florin Andone,3436,599425,Florin Andone,225018,1993-04-11 00:00:00,182.88,172
3567,Samuel Umtiti,9456,210117,Samuel Umtiti,205600,1993-11-14 00:00:00,180.34,165
3237,Aissa Mandi,234,210683,Aissa Mandi,201143,1991-10-22 00:00:00,182.88,172
3346,Jonas Martin,5151,210142,Jonas Martin,197813,1990-04-09 00:00:00,182.88,168
3544,Jeremie Boga,4844,643229,Jeremie Boga,224422,1997-01-03 00:00:00,172.72,152
4163,Luis Martins,6364,293074,Luis Martins,205669,1992-06-10 00:00:00,177.8,148
3210,Wissam Ben Yedder,10829,210184,Wissam Ben Yedder,199451,1990-08-12 00:00:00,170.18,150
5078,Fernando Amorebieta,3313,37604,Fernando Amorebieta,162123,1985-03-29 00:00:00,190.5,185
4162,Gaizka Toquero,3654,150832,Gaizka Toquero,170988,1984-08-09 00:00:00,182.88,172
5115,Christian Santos,1772,288349,Christian Santos,193169,1988-03-24 00:00:00,182.88,154
4107,Unai Bustinza,10523,571623,Unai Bustinza,224869,1992-02-02 00:00:00,175.26,168
5101,Carlos Clerc,1545,282471,Carlos Clerc,204876,1992-02-21 00:00:00,180.34,159
5073,Florian Lejeune,3427,184521,Florian Lejeune,197948,1991-05-20 00:00:00,187.96,179
4536,Nani,7788,40945,Nani,139068,1986-11-17 00:00:00,175.26,146
5093,Roberto Torres,9081,300623,Roberto Torres,206651,1989-03-17 00:00:00,177.8,159
5057,Jasper Cillessen,4701,212512,Jasper Cillessen,199987,1989-04-22 00:00:00,185.42,183
3056,Ezequiel Garay,3145,37581,Ezequiel Garay,170481,1986-10-10 00:00:00,187.96,176
980,Franck Tabanou,3516,145070,Franck Tabanou,188696,1989-01-30 00:00:00,177.8,154
4119,Alberto Bueno,287,41168,Alberto Bueno,178087,1988-03-20 00:00:00,177.8,141
5105,Victorien Angban,10629,658786,Victorien Angban,229606,1996-09-29 00:00:00,180.34,150
5204,Lluis Sastre,6189,40675,Lluis Sastre,170915,1986-03-26 00:00:00,175.26,157
3301,Salvatore Sirigu,9406,27659,Salvatore Sirigu,168435,1987-01-12 00:00:00,193.04,176
5120,Nano,7789,38507,Nano,52682,1982-04-20 00:00:00,185.42,176
5039,Ryan Donk,9340,42594,Ryan Donk,178255,1986-03-30 00:00:00,193.04,176
5176,Ryan Babel,9335,30915,Ryan Babel,157301,1986-12-19 00:00:00,185.42,170
3353,Vincent Enyeama,10641,25540,Vincent Enyeama,139968,1982-08-29 00:00:00,182.88,192
3363,Benjamin Pavard,1220,611223,Benjamin Pavard,226851,1996-03-28 00:00:00,182.88,148
3358,Ibrahim Amadou,4309,369788,Ibrahim Amadou,211382,1993-04-06 00:00:00,182.88,179
3355,Renato Civelli,8867,40020,Renato Civelli,152993,1983-10-14 00:00:00,193.04,196
3357,Djibril Sidibe,2717,242156,Djibril Sidibe,201042,1992-07-29 00:00:00,182.88,161
3563,Florent Balmont,3400,26291,Florent Balmont,52126,1980-02-02 00:00:00,167.64,159
3359,Rio Mavuba,8997,32575,Rio Mavuba,150656,1984-03-08 00:00:00,172.72,163
3360,Mounir Obbadi,7716,41332,Mounir Obbadi,158127,1983-04-04 00:00:00,172.72,143
3791,Ryan Mendes,9354,172615,Ryan Mendes,194847,1990-01-08 00:00:00,175.26,161
3286,Kevin Trapp,5797,145550,Kevin Trapp,188943,1990-07-08 00:00:00,187.96,194
3600,Serge Aurier,9656,195299,Serge Aurier,197853,1992-12-24 00:00:00,175.26,168
3288,Thiago Silva,10188,80562,Thiago Silva,164240,1984-09-22 00:00:00,182.88,174
3289,Maxwell,7287,34304,Maxwell,53405,1981-08-27 00:00:00,175.26,161
3296,Blaise Matuidi,1284,26419,Blaise Matuidi,170890,1987-04-09 00:00:00,175.26,154
3552,Marco Verratti,6747,190972,Marco Verratti,199556,1992-11-05 00:00:00,165.1,132
3291,Adrien Rabiot,197,352879,Adrien Rabiot,210008,1995-04-03 00:00:00,187.96,157
3293,Lucas Moura,6289,215299,Lucas Moura,200949,1992-08-13 00:00:00,172.72,159
3294,Edinson Cavani,2864,49677,Edinson Cavani,179813,1987-02-14 00:00:00,182.88,157
3295,Javier Pastore,4741,129391,Javier Pastore,191180,1989-06-20 00:00:00,187.96,172
3299,Jean-Kevin Augustin,4783,589349,Jean-Kevin Augustin,225713,1997-06-16 00:00:00,177.8,152
3292,Thiago Motta,10185,26852,Thiago Motta,49370,1982-08-28 00:00:00,187.96,183
3318,Jean-Louis Leca,4784,11316,Jean-Louis Leca,153275,1985-09-21 00:00:00,180.34,165
3319,Francois Modesto,3535,26216,Francois Modesto,105471,1978-08-19 00:00:00,182.88,176
3322,Alexander Djiku,449,407765,Alexander Djiku,212219,1994-08-09 00:00:00,180.34,165
3325,Yannick Cahuzac,10896,46243,Yannick Cahuzac,167933,1985-01-18 00:00:00,177.8,154
3333,Francois Kamano,3532,564856,Francois Kamano,224218,1996-05-01 00:00:00,182.88,165
3659,Christopher Maboulou,1814,192711,Christopher Maboulou,199421,1990-03-19 00:00:00,185.42,174
3334,Lassana Coulibaly,5982,664587,Lassana Coulibaly,230107,1996-04-10 00:00:00,175.26,148
3218,Benoit Costil,1232,11319,Benoit Costil,158121,1987-07-03 00:00:00,187.96,190
3592,Steven Moreira,10040,444000,Steven Moreira,212401,1994-08-13 00:00:00,177.8,154
3221,Pedro Mendes,8507,154264,Pedro Mendes,200677,1990-10-01 00:00:00,187.96,172
3220,Sylvain Armand,10117,30457,Sylvain Armand,41674,1980-08-01 00:00:00,182.88,181
3626,Mexer,7329,191788,Mexer,196801,1988-09-08 00:00:00,185.42,172
3227,Ludovic Baal,6318,40683,Ludovic Baal,177481,1986-05-24 00:00:00,175.26,159
3641,Yacouba Sylla,10881,179793,Yacouba Sylla,201917,1990-11-29 00:00:00,182.88,176
3224,Gelson Fernandes,3721,42119,Gelson Fernandes,158438,1986-09-02 00:00:00,177.8,154
3225,Pedro Henrique,8501,304856,Pedro Henrique,207929,1990-06-16 00:00:00,177.8,157
3228,Giovanni Sio,3880,79246,Giovanni Sio,183389,1989-03-31 00:00:00,180.34,154
3411,Ermir Lenjani,3089,158886,Ermir Lenjani,199283,1989-08-05 00:00:00,175.26,143
3231,Kamil Grosicki,5607,69541,Kamil Grosicki,177922,1988-06-08 00:00:00,180.34,172
3388,Karim Rekik,5645,282286,Karim Rekik,205193,1994-12-02 00:00:00,185.42,172
3649,Stephane Sparagna,9973,562995,Stephane Sparagna,224810,1995-02-17 00:00:00,185.42,181
3389,Benjamin Mendy,1214,280965,Benjamin Mendy,204884,1994-07-17 00:00:00,185.42,165
3394,Romain Alessandrini,9164,210398,Romain Alessandrini,184575,1989-04-03 00:00:00,172.72,154
3393,Bouna Sarr,1342,278341,Bouna Sarr,204472,1992-01-31 00:00:00,177.8,143
3521,Dennis Appiah,2558,210126,Dennis Appiah,199191,1992-06-09 00:00:00,177.8,150
3542,Damien Da Silva,2053,46726,Damien Da Silva,179789,1988-05-17 00:00:00,182.88,181
3524,Alaeddine Yahia,244,33451,Alaeddine Yahia,53027,1981-09-26 00:00:00,187.96,179
3622,Emmanuel Imorou,3011,128666,Emmanuel Imorou,188824,1988-09-16 00:00:00,180.34,172
3522,Jordan Adeoti,5228,352943,Jordan Adeoti,209691,1989-03-12 00:00:00,182.88,179
3564,Lenny Nangis,6064,289155,Lenny Nangis,205641,1994-03-24 00:00:00,172.72,161
3668,Jonathan Delaplace,5172,208984,Jonathan Delaplace,199195,1986-03-20 00:00:00,167.64,150
3525,Vincent Bessat,10639,94307,Vincent Bessat,184706,1985-11-08 00:00:00,177.8,161
3530,Andy Delort,782,183530,Andy Delort,193983,1991-10-09 00:00:00,182.88,181
3532,Herve Bazile,4234,103714,Herve Bazile,190659,1990-03-18 00:00:00,180.34,161
3543,Nicolas Seube,7968,11324,Nicolas Seube,50908,1979-08-11 00:00:00,180.34,159
